State,County,Year,Median_AQI
Virginia,Albemarle,2017,40
Virginia,Alexandria City,2017,7
Virginia,Arlington,2017,39
Virginia,Bristol City,2017,37
Virginia,Caroline,2017,39
Virginia,Carroll,2017,8
Virginia,Charles,2017,34
Virginia,Chesterfield,2017,40
Virginia,Fairfax,2017,49
Virginia,Fauquier,2017,36
Virginia,Frederick,2017,42
Virginia,Fredericksburg City,2017,7
Virginia,Giles,2017,40
Virginia,Hampton City,2017,40
Virginia,Hanover,2017,39
Virginia,Henrico,2017,43
Virginia,Hopewell City,2017,10
Virginia,Loudoun,2017,38
Virginia,Lynchburg City,2017,35
Virginia,Madison,2017,41
Virginia,Norfolk City,2017,19
Virginia,Prince Edward,2017,36
Virginia,Prince William,2017,34
Virginia,Richmond City,2017,36
Virginia,Roanoke,2017,42
Virginia,Rockbridge,2017,38
Virginia,Rockingham,2017,37
Virginia,Salem City,2017,37
Virginia,Stafford,2017,38
Virginia,Suffolk City,2017,40
Virginia,Virginia Beach City,2017,34
Virginia,Winchester City,2017,11
Virginia,Wythe,2017,40
Washington,Adams,2017,18
Washington,Asotin,2017,39
Washington,Benton,2017,39
Washington,Chelan,2017,37
Washington,Clallam,2017,41
Washington,Clark,2017,37
Washington,Columbia,2017,28
Washington,Cowlitz,2017,26
Washington,Franklin,2017,26
Washington,Garfield,2017,28
Washington,Grant,2017,28
Washington,Grays Harbor,2017,27
Washington,Jefferson,2017,24
Washington,King,2017,48
Washington,Kitsap,2017,19
Washington,Kittitas,2017,38
Washington,Klickitat,2017,21
Washington,Lewis,2017,26
Washington,Mason,2017,25
Washington,Okanogan,2017,52
Washington,Pierce,2017,45
Washington,Skagit,2017,35
Washington,Snohomish,2017,33
Washington,Spokane,2017,43
Washington,Stevens,2017,47
Washington,Thurston,2017,32
Washington,Walla Walla,2017,23
Washington,Whatcom,2017,31
Washington,Whitman,2017,24
Washington,Yakima,2017,48
West Virginia,Berkeley,2017,40
West Virginia,Brooke,2017,18
West Virginia,Cabell,2017,41
West Virginia,Gilmer,2017,31
West Virginia,Greenbrier,2017,39
West Virginia,Hancock,2017,38
West Virginia,Harrison,2017,40
West Virginia,Kanawha,2017,47
West Virginia,Marion,2017,42
West Virginia,Marshall,2017,55
West Virginia,Monongalia,2017,40
West Virginia,Ohio,2017,43
West Virginia,Tucker,2017,36
West Virginia,Wood,2017,40
Wisconsin,Ashland,2017,33
Wisconsin,Brown,2017,38
Wisconsin,Columbia,2017,39
Wisconsin,Dane,2017,42
Wisconsin,Dodge,2017,39
Wisconsin,Door,2017,37
Wisconsin,Eau Claire,2017,41
Wisconsin,Fond du Lac,2017,37
Wisconsin,Forest,2017,36
Wisconsin,Grant,2017,33
Wisconsin,Jefferson,2017,39
Wisconsin,Kenosha,2017,43
Wisconsin,Kewaunee,2017,39
Wisconsin,La Crosse,2017,41
Wisconsin,Manitowoc,2017,38
Wisconsin,Marathon,2017,36
Wisconsin,Milwaukee,2017,44
Wisconsin,Outagamie,2017,37
Wisconsin,Ozaukee,2017,40
Wisconsin,Racine,2017,42
Wisconsin,Rock,2017,40
Wisconsin,Sauk,2017,39
Wisconsin,Sheboygan,2017,41
Wisconsin,Taylor,2017,36
Wisconsin,Vilas,2017,34
Wisconsin,Walworth,2017,39
Wisconsin,Waukesha,2017,43
Wyoming,Albany,2017,49
Wyoming,Big Horn,2017,36
Wyoming,Campbell,2017,45
Wyoming,Carbon,2017,43
Wyoming,Converse,2017,42
Wyoming,Fremont,2017,47
Wyoming,Laramie,2017,45
Wyoming,Lincoln,2017,14
Wyoming,Natrona,2017,44
Wyoming,Park,2017,18
Wyoming,Platte,2017,15
Wyoming,Sheridan,2017,43
Wyoming,Sublette,2017,48
Wyoming,Sweetwater,2017,46
Wyoming,Teton,2017,44
Wyoming,Uinta,2017,44
Wyoming,Weston,2017,41
