State,County,Year,Median_AQI
Virginia,Stafford,2022,35
Virginia,Suffolk City,2022,38
Virginia,Virginia Beach City,2022,33
Virginia,Wythe,2022,39
Washington,Adams,2022,18
Washington,Asotin,2022,46
Washington,Benton,2022,38
Washington,Chelan,2022,34
Washington,Clallam,2022,38
Washington,Clark,2022,36
Washington,Columbia,2022,37
Washington,Cowlitz,2022,21
Washington,Franklin,2022,23
Washington,Garfield,2022,21
Washington,Grant,2022,30
Washington,Grays Harbor,2022,22
Washington,Jefferson,2022,21
Washington,King,2022,46
Washington,Kitsap,2022,28
Washington,Kittitas,2022,28
Washington,Klickitat,2022,18
Washington,Lewis,2022,26
Washington,Mason,2022,23
Washington,Okanogan,2022,52
Washington,Pend Oreille,2022,26
Washington,Pierce,2022,44
Washington,Skagit,2022,33
Washington,Snohomish,2022,39
Washington,Spokane,2022,40
Washington,Stevens,2022,43
Washington,Thurston,2022,28
Washington,Walla Walla,2022,25
Washington,Whatcom,2022,32
Washington,Whitman,2022,24
Washington,Yakima,2022,51
West Virginia,Berkeley,2022,38
West Virginia,Brooke,2022,18
West Virginia,Cabell,2022,39
West Virginia,Gilmer,2022,37
West Virginia,Greenbrier,2022,34
West Virginia,Hancock,2022,34
West Virginia,Harrison,2022,34
West Virginia,Kanawha,2022,41
West Virginia,Marion,2022,36
West Virginia,Marshall,2022,52
West Virginia,Monongalia,2022,37
West Virginia,Ohio,2022,37
West Virginia,Tucker,2022,35
West Virginia,Wood,2022,39
Wisconsin,Ashland,2022,36
Wisconsin,Brown,2022,40
Wisconsin,Columbia,2022,38
Wisconsin,Dane,2022,45
Wisconsin,Dodge,2022,42
Wisconsin,Door,2022,36
Wisconsin,Eau Claire,2022,41
Wisconsin,Fond du Lac,2022,36
Wisconsin,Forest,2022,37
Wisconsin,Grant,2022,39
Wisconsin,Jackson,2022,30
Wisconsin,Jefferson,2022,38
Wisconsin,Kenosha,2022,44
Wisconsin,Kewaunee,2022,39
Wisconsin,La Crosse,2022,41
Wisconsin,Manitowoc,2022,38
Wisconsin,Marathon,2022,35
Wisconsin,Milwaukee,2022,49
Wisconsin,Monroe,2022,32
Wisconsin,Outagamie,2022,43
Wisconsin,Ozaukee,2022,41
Wisconsin,Racine,2022,40
Wisconsin,Rock,2022,39
Wisconsin,Sauk,2022,41
Wisconsin,Sheboygan,2022,40
Wisconsin,Taylor,2022,37
Wisconsin,Vilas,2022,33
Wisconsin,Walworth,2022,39
Wisconsin,Waukesha,2022,47
Wyoming,Albany,2022,48
Wyoming,Big Horn,2022,38
Wyoming,Campbell,2022,48
Wyoming,Carbon,2022,9
Wyoming,Converse,2022,40
Wyoming,Fremont,2022,46
Wyoming,Johnson,2022,39
Wyoming,Laramie,2022,42
Wyoming,Lincoln,2022,43
Wyoming,Natrona,2022,42
Wyoming,Park,2022,20
Wyoming,Platte,2022,17
Wyoming,Sheridan,2022,44
Wyoming,Sublette,2022,45
Wyoming,Sweetwater,2022,44
Wyoming,Teton,2022,43
Wyoming,Uinta,2022,7
Wyoming,Weston,2022,40
