State,County,Year,Median_AQI
Virginia,Rockingham,2021,36
Virginia,Salem City,2021,35
Virginia,Stafford,2021,35
Virginia,Suffolk City,2021,37
Virginia,Virginia Beach City,2021,35
Virginia,Wythe,2021,39
Washington,Adams,2021,19
Washington,Asotin,2021,48
Washington,Benton,2021,36
Washington,Chelan,2021,31
Washington,Clallam,2021,37
Washington,Clark,2021,34
Washington,Columbia,2021,39
Washington,Cowlitz,2021,21
Washington,Franklin,2021,21
Washington,Garfield,2021,19
Washington,Grant,2021,25
Washington,Grays Harbor,2021,26
Washington,Jefferson,2021,20
Washington,King,2021,43
Washington,Kitsap,2021,26
Washington,Kittitas,2021,28
Washington,Klickitat,2021,21
Washington,Lewis,2021,23
Washington,Mason,2021,22
Washington,Okanogan,2021,54
Washington,Pend Oreille,2021,35
Washington,Pierce,2021,42
Washington,Skagit,2021,28
Washington,Snohomish,2021,35
Washington,Spokane,2021,43
Washington,Stevens,2021,44
Washington,Thurston,2021,19
Washington,Walla Walla,2021,24
Washington,Whatcom,2021,28
Washington,Whitman,2021,22
Washington,Yakima,2021,52
West Virginia,Berkeley,2021,40
West Virginia,Brooke,2021,21
West Virginia,Cabell,2021,38
West Virginia,Gilmer,2021,31
West Virginia,Greenbrier,2021,37
West Virginia,Hancock,2021,38
West Virginia,Harrison,2021,35
West Virginia,Kanawha,2021,44
West Virginia,Marion,2021,40
West Virginia,Marshall,2021,53
West Virginia,Monongalia,2021,39
West Virginia,Ohio,2021,39
West Virginia,Tucker,2021,34
West Virginia,Wood,2021,38
Wisconsin,Ashland,2021,37
Wisconsin,Brown,2021,43
Wisconsin,Columbia,2021,40
Wisconsin,Dane,2021,48
Wisconsin,Dodge,2021,46
Wisconsin,Door,2021,39
Wisconsin,Eau Claire,2021,44
Wisconsin,Fond du Lac,2021,39
Wisconsin,Forest,2021,38
Wisconsin,Grant,2021,46
Wisconsin,Jackson,2021,31
Wisconsin,Jefferson,2021,40
Wisconsin,Kenosha,2021,47
Wisconsin,Kewaunee,2021,40
Wisconsin,La Crosse,2021,43
Wisconsin,Manitowoc,2021,39
Wisconsin,Marathon,2021,36
Wisconsin,Milwaukee,2021,52
Wisconsin,Monroe,2021,32
Wisconsin,Outagamie,2021,44
Wisconsin,Ozaukee,2021,43
Wisconsin,Racine,2021,43
Wisconsin,Rock,2021,41
Wisconsin,Sauk,2021,44
Wisconsin,Sheboygan,2021,41
Wisconsin,Taylor,2021,39
Wisconsin,Vilas,2021,34
Wisconsin,Walworth,2021,41
Wisconsin,Waukesha,2021,51
Wyoming,Albany,2021,50
Wyoming,Big Horn,2021,39
Wyoming,Campbell,2021,44
Wyoming,Carbon,2021,10
Wyoming,Converse,2021,42
Wyoming,Fremont,2021,46
Wyoming,Johnson,2021,40
Wyoming,Laramie,2021,44
Wyoming,Lincoln,2021,30
Wyoming,Natrona,2021,42
Wyoming,Park,2021,14
Wyoming,Platte,2021,16
Wyoming,Sheridan,2021,40
Wyoming,Sublette,2021,46
Wyoming,Sweetwater,2021,45
Wyoming,Teton,2021,44
Wyoming,Uinta,2021,7
Wyoming,Weston,2021,41
